FID	IID	T1	T2	T3	T4	T5	T6	T7	T8	T9	T22	T23	T34	T35	T36	T37	T38	T39	T40	T41	T42	T43	T44	T45	T46	T47	T48	T49	T50	T51	T52
682	683	0.003370551406635348	0.8318297837673382	0.16817021623266207	0.02343937981994383	0.09872507237421534	0.04932249100289443	0.06944514385844673	0.006988624580200716	8.467065832638808	0.5162887444673313	0.4837112555326687	0.0322159649143082	0.06737723293388206	0.7907970288404762	0.04663231457795541	0.7377025369868077	0.026613184035043813	0.0009068729358789314	0.7377025369868077	0.5304060960134906	0.022315304748331457	0.09353903086111426	0.0037280136676220163	0.011474010771626814	0.006844808099363877	0.03772468545229805	0.006778003937651911	0.18828186665136606	0.003244093365078095	0.043689975685934974
689	690	0.0013490303353481782	0.8050286617410669	0.19497133825893312	0.0126597201006532	0.05327410566289309	0.049357800168059275	0.14169723259604003	-0.0006014591815287776	12.911633476745196	0.39057857701845544	0.6094214229815448	0.019019009199894438	0.13238422931386984	0.7688932225214551	0.04703997251726657	0.6345814773911439	0.04848745033524112	0.0015914982061818633	0.6345814773911439	0.36503897538078767	0.011902384298268702	0.04919137617948759	0.005233494094273904	0.024144796202620496	0.013506664601905732	0.12896019047249174	-0.0005125020747257015	0.23360766095154487	0.0012721377037327145	0.04316380540251489
823	824	0.0035337964915476898	0.6844249330029012	0.31557506699709853	0.003496092368465953	0.002696021055599594	-0.004481474710032504	0.31287904594149896	0.01713510214834812	17.648465344887672	0.1270631208580052	0.8729368791419944	0.019443161025618088	0.29540872958862757	0.6660489827607562	-0.0031787580669053444	0.4719590646685969	0.034778191086041466	0.0008490633698012599	0.4719590646685969	0.25969253580643487	0.003439788507089009	0.0037836367286838172	0.0018439931850658174	0.010229215375517443	0.0014009197535593567	0.17363074445264043	0.016333212739410765	0.17357718154965687	0.003321193157159558	0.02967237640113551
831	832	0.010606395181736252	0.7777766065805337	0.2222233934194665	0.06528474083934274	0.07545217053248703	0.01876437283045016	0.1467712228869794	0.023914912882953186	11.681597371570422	0.4000943202356099	0.5999056797643904	0.007468727608543242	0.14258579967908702	0.7661934685860359	0.01917022837675785	0.52753544635941	0.009325597952866752	0.0007152891397540898	0.52753544635941	0.3109606575650798	0.06313385364844121	0.07372295679322757	0.004694799219218809	0.003675215833982412	-0.0023068167228750126	0.21654391841565557	0.023219244907965775	0.14576625221615164	0.010220708247650328	0.011143943442525643
830	831	0.0011418992497423215	0.6574350909337525	0.34256490906624737	0.02682118999652983	0.10111856513247766	0.038848742260715594	0.24144634393376976	0.005746786402268377	5.941367856359303	0.3136192470975318	0.6863807529024688	0.007601190950007045	0.22932731616162785	0.6496705891233863	0.038433296947290495	0.3484645975767066	0.03361274695392137	0.0012251409450237355	0.3484645975767066	0.25432480132115265	0.02623031008918174	0.09868609319773029	0.005618942490393505	0.007548984829177309	0.018929594330922214	0.2897273212050499	0.005927895144891157	0.07370170753323091	0.0011436019593205507	0.015150175779184356
827	828	0.00036801847563878445	0.7971593997323265	0.20284060026767378	0.0214905898088359	0.09777705727739068	0.07102695624915199	0.1050635429902832	0.006666010186601559	6.278539998694734	0.4975257827288171	0.5024742172711834	0.01535928110916161	0.10542447561005436	0.7830414502196075	0.0694229282507476	0.6877054305147345	0.05229847527208679	0.0006315045308722705	0.6877054305147345	0.48978768758523	0.021187056508228625	0.09594052123975323	0.0038987611134436964	-0.005291374833389339	0.01172944863509091	0.08118291111769496	0.006745883340055408	0.1816299421965582	0.0004923118474099236	0.010067906275772236
832	833	0.004298530707448321	0.8543943808004568	0.1456056191995435	0.020567239566293517	0.07775909235116561	0.027007241024580856	0.06784652684837801	0.008771201459070106	10.535760053972643	0.48980698488680824	0.5101930151131919	0.007390792374676668	0.07057573593678301	0.8371324560943949	0.027914056133066883	0.6257709484568703	0.04877318898389189	0.0013646774490991157	0.6257709484568703	0.40146464472376575	0.020507442597917494	0.07835854108959171	0.00585005796033088	-0.0001402124436965388	0.010176962745656892	0.1977909039476724	0.008774440152217934	0.1999556857017289	0.0042503843248733065	0.007250579930980108
825	826	0.003189527504490109	0.8089858307294672	0.19101416927053264	0.005178919611265878	0.05154263795016456	0.0441968263798459	0.13947153132036824	0.010250392759549984	15.357773977828096	0.3087976456575752	0.6912023543424246	0.02301409435674605	0.1332294566623086	0.7747288890954944	0.04079990581829648	0.663373723882021	0.026224992199102536	0.000672636792040898	0.663373723882021	0.5240832406576552	0.004490501944272639	0.04731272576098744	0.006120737583946988	0.013741992678918418	0.02087737283213056	0.09606262728869024	0.009749389402123818	0.10588134790136176	0.0031335024446963616	0.03675608703566446
829	830	0.0019009210951276155	0.7165948010316497	0.2834051989683498	0.00944364979702666	0.04295266461072069	0.03104135724615731	0.24045253435762912	0.004501424457606738	15.724517970350618	0.1866336939599677	0.8133663060400323	-0.0033548247808407134	0.23459689949485033	0.7141384475800182	0.03172154254250466	0.44197616413952046	0.06559071043270932	0.0014130195163094244	0.44197616413952046	0.2718412583954268	0.00987812639303638	0.04563228371676176	0.004084936490712756	0.0028780992773862176	0.00914347706435747	0.2640246897718095	0.0056748572061764285	0.15780142000924877	0.0020258413810108115	-0.0004767255034545067
824	825	0.005875657895095937	0.7086527298692769	0.29134727013072315	0.04185407063359225	0.18458997357835966	0.12124924264387374	0.10675729655236363	0.008156214318702486	2.509248096083665	0.619120943426975	0.3808790565730253	0.0030198234625439173	0.10859074419022843	0.7015061559238795	0.11747403337589886	0.5267999242599312	0.02333983658026747	0.000502480241976724	0.5267999242599312	0.36544985995780216	0.04064449013519657	0.17922819228457937	0.0037764450280650145	0.002484545199753756	0.016856521988268574	0.1569499015576832	0.008576616271450992	0.12418840857915832	0.00569524982794945	0.005504368662297663
826	827	0.0028702310539609256	0.7128067936201024	0.2871932063798976	0.04834354630107918	0.18229133340532133	0.019224519773486503	0.10490187297457637	0.02067742019930488	4.466362531200094	0.6003076243609118	0.3996923756390884	0.008949437143774483	0.10387013335917676	0.6988477974348616	0.02029371958768899	0.46380760381442016	0.06866240085542236	0.001452424658762595	0.46380760381442016	0.2711237201211279	0.04686963282786637	0.17698297014148798	0.003840578785658329	0.006031252646272648	0.01053367683165911	0.20047994287029555	0.01965054657464277	0.1771163030685922	0.002802579356436063	0.014980689790047103
843	844	0.0022790489357174862	0.7697416861006169	0.23025831389938325	0.05246226574887502	0.18454294156202025	0.01655914173817868	0.045715372337362975	0.022428375469393816	9.299239455403578	0.5925183410805694	0.4074816589194308	0.01759518705913864	0.04962264596272079	0.7440374986441987	0.017552726504959985	0.4746206590576213	0.03416126283665086	0.001737520250783606	0.4746206590576213	0.3434307544841155	0.050479155112994015	0.18050018025525075	0.006464387511237527	0.00017069769506507408	0.013538167480664299	0.2368907726933928	0.02198433665161475	0.09983657277459584	0.0023404886615660966	0.017765884754203702
842	843	0.0033016190206835556	0.8295824028032036	0.17041759719679686	0.01469960021081677	0.08669947544533671	0.061855322012217245	0.08371812175146015	0.020927612962648674	10.079217193695658	0.5003862388570182	0.499613761142982	0.018930417576782755	0.08391662084095469	0.8066524470159324	0.060194212041869366	0.6533461020415876	0.033569316815748984	0.00018482015500927227	0.6533461020415876	0.44395630487738674	0.014748803296020121	0.08505915181542349	0.0026745880581368897	0.00206178390649803	0.006192274784730228	0.12417648666425328	0.020186075080889543	0.18851187956661458	0.003277101744463797	0.02099220148328076
847	848	-0.0022723718578742252	0.6999707737921278	0.3000292262078725	0.025912756534541975	0.14239205119624282	0.108515088833284	0.15763717501162966	0.017378582648396583	4.480975339124088	0.5346626362762582	0.46533736372374196	0.023996930243061567	0.15167968535330562	0.6746074713700333	0.10388395440731964	0.47138666757583325	0.041742779574534004	0.0003143242961012551	0.47138666757583325	0.3628040004497884	0.024478757438321484	0.13438131706814752	0.00240241468137502	0.011236189281259721	0.019326471543602248	0.17741070370450265	0.016254741953051616	0.05982936962981287	-0.0021520867552383867	0.03523311952432126
835	836	0.0071106520085335665	0.5275991149226892	0.47240088507731104	0.02087724107536757	0.12243359281190375	0.06111437922429809	0.34996729226540724	0.01633189798287927	7.858583370786851	0.1019059254839523	0.8980940745160477	0.0007315698873011364	0.3312448091364968	0.5117830530689191	0.059149004854454616	0.40223647041733157	0.018361842737569474	0.0041470520167192805	0.40223647041733157	0.245319233487255	0.02063092835027669	0.11857528926071488	0.009367122373756124	0.02475409730184287	0.0035807262369896573	0.08663434110093252	0.015806973441633967	0.14602895345056568	0.0067027414731588445	0.025485667189143982
997	998	0.0005713024640289692	0.7279775717227247	0.27202242827727546	0.026271131101027204	0.07353171810793308	0.027852430667119326	0.19849071016934242	0.004573987811044711	13.387195702439286	0.3115033056835588	0.6884966943164421	-0.005109262371833454	0.19520387048873053	0.7269252398188296	0.02965529406804665	0.6200236055031482	0.020468654823345006	0.00020430742595448163	0.6200236055031482	0.47281454823169794	0.026516672177205353	0.07590700604645616	0.0006719009046098705	0.00450282755047747	0.018853432941960364	0.09515409587217018	0.004913682690523563	0.10187946707919339	0.000672884265950727	-0.0006064348213560102
849	850	0.006457049751622374	0.6824355007825836	0.31756449921741614	0.03604183619158439	0.21869503769588922	0.15015851978971193	0.09886946152152712	0.018310900933160564	-0.34591049575207383	0.7175101305625667	0.2824898694374329	0.024413975642012704	0.09403090855275062	0.6568170624504801	0.14179737175331514	0.5186124298980259	0.06659896394746194	0.0014638821336453675	0.5186124298980259	0.424936614911722	0.03390749672771939	0.20608789994872598	0.007156602054235536	0.008452200312704071	0.010061063098858266	0.10592552196717325	0.017214112648012554	0.08483202424326036	0.006135924014360248	0.032866175954716796
834	835	0.005728913461116581	0.7429005165111526	0.2570994834888474	0.01892859672899237	0.15408644568278174	0.06130277490656854	0.1030130378060657	0.020049653772333142	0.7381288596777825	0.5410647913603391	0.458935208639661	0.020246830249533915	0.09759503662185799	0.7094691565753185	0.05846388432667372	0.5796820919109614	0.05298950000440398	0.0016913443364614173	0.5796820919109614	0.4700359448053586	0.018438105360463513	0.14893404933678317	0.006591894304053885	0.015007824827726744	0.014748134616775651	0.09627723088531637	0.018640488388274402	0.09733316034375351	0.005543708849051489	0.03525465507726061
985	986	0.002643161288743527	0.7125171383247755	0.2874828616752249	0.021838790506221777	0.06473282908888212	0.026102161297134094	0.22275003258634293	-0.0024389113098243816	11.849246547565672	0.24680940632145082	0.7531905936785495	-0.006742204879231638	0.22010308151201147	0.7142814980572665	0.027672786820416427	0.5692174724025488	0.0901039571604391	0.0006705723357282989	0.5692174724025488	0.39249092218810183	0.022411074704326624	0.06799097503918601	0.004096899564082277	-0.0012261641598399426	0.015567932128139585	0.13800061943798206	-0.0012143666103613872	0.15088000067744925	0.0027179953166548395	-0.007968369039071596
989	990	0.0039160339760853065	0.7676549562939927	0.2323450437060072	0.025988753403834167	0.10705834885083824	0.05565252888618662	0.1252866948551689	0.029038821083750062	10.85572031879179	0.46461314746046384	0.535386852539536	-0.0067792562017048065	0.12773786023840408	0.7649961521072807	0.05501966435243426	0.5524873306879043	0.05249176069737873	0.0020666962675856236	0.5524873306879043	0.29182738208459347	0.026071300109575528	0.10697285018711895	0.005912006166646485	0.00027182179434565555	0.012555747376267646	0.17464355162494422	0.02844071221991789	0.22530097225207454	0.003914368348484533	-0.006507434407359176
845	846	0.0033704787614120455	0.6024809032395309	0.39751909676046915	0.008852901140425872	0.026945979648745476	0.009946757934037445	0.37057311711172347	0.03864756364770897	17.92803821297203	0.10445818570449296	0.8955418142955067	0.01059647143868928	0.35162608809427515	0.5963123769906418	0.010649744888090965	0.3394496841013255	0.04225454718502413	0.00040597352666326997	0.3394496841013255	0.26869725884134804	0.009242028816429687	0.027937803313607203	-0.0011413870798867277	0.01311271968246504	0.008205747593200426	0.21281883780619582	0.03675463949212435	0.06369394017202423	0.0031718627032326337	0.023709191121154286
836	837	0.00039784207816858877	0.6554124734820278	0.34458752651797236	0.020036026463465438	0.08226672812526745	0.031233085035332165	0.26232079839270495	0.021485024109094725	7.988898738250814	0.22974099312047133	0.7702590068795289	-0.007109097024686178	0.25345028315936646	0.6468815296263617	0.03117854365414334	0.48361570931070336	0.035400736838619044	0.0008292569863006154	0.48361570931070336	0.38447868076407704	0.02052145794995922	0.08236181021575932	0.003730496693566575	0.018893680911565416	0.008617232931585297	0.14156803278121793	0.020782600366082298	0.09390775359034446	0.0005831114380313972	0.011784583886879217
848	849	0.0035434319360403963	0.8519000515150155	0.14809994848498445	0.011912821666639824	0.09641229410344326	0.08810911858894617	0.05168765438154115	0.009231103264336009	8.13221960748392	0.5742527312237691	0.42574726877623104	0.0036644963411761895	0.05656041388276291	0.8339839155097014	0.08643625139000635	0.7282083215551597	0.05302077701038411	0.0017840569825860967	0.7282083215551597	0.4582953410715197	0.011932329331290237	0.0952304801382791	0.007236580918879916	0.0021170614482983424	0.002570634910936701	0.0899262499979068	0.009163748765557225	0.24881299994979617	0.00352194141980779	0.00578155778947452
850	851	0.003249788556903977	0.7380460587607195	0.26195394123928073	0.039948512294271765	0.11124852728318445	0.042128805069374345	0.15070541395609632	0.02392643488869867	13.059615905563879	0.3954707745846655	0.6045292254153348	0.010805010392962465	0.14489911435022845	0.7117641584253354	0.04121566384310369	0.4171246841750641	0.02764083035649029	0.0018129441937549857	0.4171246841750641	0.2936801627229178	0.03874082044656911	0.10815838258787289	0.004686748398938455	0.01745295235203367	0.012893315631948166	0.2576673643508739	0.023066875253098272	0.08309730531341199	0.0032094021482712803	0.028257962744996118
846	847	-0.000580897428630348	0.7488823223148592	0.2511176776851411	0.047323914167972596	0.09946030011555375	-0.009364484017190875	0.1516573775695871	0.035223334002709175	12.599281088123778	0.483319226532583	0.5166807734674174	0.0059658482688384334	0.15092182560971218	0.7393242219682993	-0.00509797545754659	0.4345485322584624	0.07837230530007498	0.00022845896107095997	0.4345485322584624	0.2388127274590454	0.047091232123668676	0.1006348628852139	1.2974222522693646e-05	0.0007706064833776149	0.004590556675490148	0.27135407055721333	0.03312059303995202	0.09417080365308003	-0.0002563257451181815	0.006736454752216028
990	991	0.007755016592816572	0.810714674438753	0.18928532556124733	0.031267236562903276	0.09439299012167024	0.029797201284128147	0.09489233543957715	0.008933346825954553	7.789247680469446	0.5214208286330467	0.4785791713669538	-0.0013058172256511901	0.0940492659768323	0.8040779852055621	0.030036244753918008	0.4522071182180643	0.043198621368548816	0.0011110124836125905	0.4522071182180643	0.27331327427844715	0.03074794745117468	0.0929516156374684	0.0047746242521184085	0.00422831120647094	0.012772200316087199	0.33596605028539434	0.009369320489217488	0.13303870075826557	0.007447912373691032	0.0029224939808197323
851	852	0.003247775627820592	0.7813915311653388	0.21860846883466184	0.014983864958080927	0.05851731053338324	0.02505680512865126	0.16009115830127868	0.01516532750786874	11.571704165669557	0.29657321501068606	0.7034267849893145	0.003050288482626657	0.15406370245257967	0.7581347148244032	0.024793383750194485	0.36529445738397626	0.0017160720720293273	0.0010929658009971646	0.36529445738397626	0.2864096917527984	0.014844145793253653	0.05749211875887512	0.006666990760537479	0.020095555305764772	0.018737495917685813	0.36627856588588126	0.014697226709833516	0.05378915001787644	0.003073338084703793	0.023145843788391445
999	1000	0.0018651371168483459	0.8517587951625055	0.14824120483749495	0.01096967081151738	0.08213385123971374	0.059055568187270056	0.06610735359778122	-5.947147642150529e-06	11.160957263871543	0.5251364671801056	0.47486353281989485	0.012073178810841067	0.06700475753361992	0.8294299388545465	0.057834674405507096	0.6926894390878048	0.026295549161319924	0.0016786298347894147	0.6926894390878048	0.47267087989182716	0.010970096504823367	0.08110977057615411	0.007643457978433627	0.0016314038199964377	0.009825079834600209	0.13493204791902919	0.0006162427510327886	0.17882861519780893	0.0018676640165646917	0.013704582630837488
995	996	6.773703321002848e-06	0.792839623600611	0.2071603763993891	0.014424125285527797	0.07046122689283636	0.03453388106465699	0.1366991495065528	0.03342002007291898	13.172738740505293	0.37211001200345306	0.627889987996547	0.012447723342646535	0.1332836824372794	0.7626802820959523	0.03349106907369057	0.46270374023258753	0.024660767738549572	0.002288884577750536	0.46270374023258753	0.3158889969381882	0.014295129938539456	0.06880637170031073	0.00774377832327285	0.01365826186142658	0.015794828320558223	0.25539550135072225	0.031431715764111946	0.12256991218782395	4.071809855505813e-05	0.026105985204073093
812	813	0.001763773114289517	0.7147944975476984	0.2852055024523018	0.008545474618521714	0.0908818855834785	0.058607476880153185	0.19432361686882335	0.023604956410065752	9.125682773882534	0.3143671362338005	0.6856328637662001	0.02365841945055426	0.18746608074264604	0.6805336839032696	0.05692466350722255	0.5785713814680733	0.020879622432487307	-0.0004374087659436435	0.5785713814680733	0.5416032333157131	0.00886638843700056	0.08849277553998504	0.0023907483894869725	0.015227257214019475	0.005493889734091634	0.06472938676709737	0.021842366468156415	0.021250269126031368	0.0019248759842110615	0.038885676664573716
991	992	-0.002069974555785115	0.8316695435469795	0.16833045645302097	0.022901871822460607	0.10766574531029442	0.06085148075997405	0.06066471114272662	0.0389646279130321	13.252416931396848	0.5528879082915963	0.44711209170840377	0.03376024571453663	0.05435179339276326	0.7696114436699051	0.05720916162037607	0.4802404142024128	0.04612421394055532	0.0024312075934367896	0.4802404142024128	0.25821527090274854	0.021233030179354725	0.09895417040566777	0.00918776181115316	0.03170154303298722	0.02104440729835863	0.24327888282596438	0.035556739907827435	0.09101337492921473	-0.0020791048419078885	0.06546178874752383
811	812	0.006986982227510607	0.7472636192376666	0.25273638076233335	0.0501185247041707	0.118962240821993	0.042714690319302605	0.13377413994034026	0.012564460847833876	6.457292167113686	0.47114623263717004	0.5288537673628297	0.02167611321368098	0.12993015049564594	0.7115335800560738	0.04128358383502649	0.49100479403646385	0.049075248897008546	0.0019298380151783953	0.49100479403646385	0.39567860508204816	0.04803367282386291	0.11431182495467256	0.00710876708634426	0.013327431313131754	0.00868796329335748	0.20287727164213643	0.01212926077797469	0.07210138649953993	0.006684960117371871	0.03500354452681269
810	811	0.003528355029654074	0.8224376072852594	0.1775623927147408	0.015376302425544056	0.10274816088037886	0.06238779907412081	0.07481423183436192	0.014022435273008473	12.707888907112226	0.5146561057817152	0.48534389421828467	0.02182278657305723	0.06576705351535606	0.7606938629018938	0.05851359011102924	0.5946765396350226	0.06079051365021618	0.001752281014579827	0.5946765396350226	0.3867358519673129	0.014219403103764648	0.09601908096293403	0.004860499685212663	0.04887965771337976	0.006279458637519073	0.14322391218259442	0.012964913342314607	0.17851108789517878	0.003111936390315399	0.07070244428643695
996	997	0.003530704292644886	0.6779014016333348	0.3220985983666653	0.02068437918270968	0.21247787401875975	0.1293200709216737	0.10962072434790587	0.006881147500165561	3.514365559299342	0.6026113844031123	0.3973886155968882	-0.010598665714792892	0.11294357521380856	0.6755222740652947	0.12741754042333994	0.601975716091585	0.018991829708955157	0.0015820374963714577	0.601975716091585	0.4825776878862109	0.02151811764042702	0.21171010267723242	0.006101254695788057	0.0023903650367514376	0.0057478074307308336	0.06660170740148692	0.00699157391842143	0.10501699667192088	0.0036073185588541734	-0.008208300678041435
986	987	0.0028130766322777374	0.5780130987536458	0.4219869012463545	0.026821648969852223	0.17075599927996735	0.10245852519908438	0.2512309019663872	0.00968777185209226	2.7687736905888505	0.41857101489532983	0.5814289851046703	0.03760538386154287	0.2352699410589269	0.5468354044601494	0.09625462447594356	0.45061959727813977	0.017580971505059596	9.346302650831709e-05	0.45061959727813977	0.3121282095027122	0.025299141994825587	0.1606434802967097	0.0026534761170172666	0.014871493007918823	0.0027210112344245602	0.07859822980105949	0.009225545917657996	0.12391173931036002	0.0025420504875811782	0.05247687686946169
992	993	0.005397062984911519	0.8705734825493016	0.12942651745069841	0.005583749990703955	0.061472308263438656	0.018133656281693854	0.06795420918725979	0.015481524151400167	17.927200741770342	0.4441731720342659	0.5558268279657343	0.006220664220101844	0.06597651446835588	0.8436284969333094	0.01889014021045547	0.6152778186392239	0.017559956929317243	0.0034471831580963376	0.6152778186392239	0.36158308040283615	0.00570694829778806	0.06143402980111553	0.01160272282723034	0.008559020308770482	0.005366843314067724	0.21171012878776718	0.0148792874389461	0.20819490911118793	0.0051818362896341695	0.01477968452887232
993	994	0.004160817371609127	0.7451971689134618	0.2548028310865383	0.03901318327007546	0.10252928101018084	0.05084269007567867	0.15227355007635737	0.028948195239581805	5.922930300635028	0.43414129175441574	0.5658587082455843	0.04807565709732366	0.1435495067992651	0.6907877230846865	0.047275263353379844	0.5292864166671367	0.055082219459098525	0.0023333600392949506	0.5292864166671367	0.40352242630074864	0.03643909789643545	0.0949505906295047	0.007805326737410892	0.012615601122271307	0.005994158640584378	0.1165484375418591	0.02680621217047943	0.11233860723570696	0.0038493702265944654	0.06069125821959492
998	999	0.004365808441005558	0.7813245839493221	0.21867541605067795	0.03553837132530397	0.12478663785240993	0.08024174471786015	0.093888778198268	0.01837896723457033	8.426239778452638	0.5583621704504426	0.4416378295495572	0.004363684810828319	0.09667130386290243	0.7692064925544437	0.07750123678126683	0.5787290979583869	0.032115119330360486	0.0025843517350460183	0.5787290979583869	0.3729682462556245	0.03420403984943431	0.12046638378090065	0.006456460987728026	0.0008238562312794888	0.011618455163091061	0.16338151978087462	0.017959457089928313	0.17245976889517342	0.004278031624358222	0.005187541042107795
852	853	0.0039736868943881535	0.781248782490876	0.21875121750912405	0.02874822629592925	0.15228615619126773	0.05805252728106767	0.0664650613178564	0.012496882142574727	6.805217092010224	0.5855023574663515	0.41449764253364885	0.006257782984334227	0.06633942955436976	0.7553752529772765	0.05753712344787834	0.6499810958055642	0.03613319045140027	0.00316781670995303	0.6499810958055642	0.47149474444784756	0.027605302512922626	0.14902786271816024	0.01086017335946719	0.010316907629717193	0.011717283246880634	0.08796137907585516	0.011724418548983092	0.14396442734833897	0.00374154162636239	0.01657469061405139
