FID	IID	T10	T11	T12
507	508	0.3061729043558533	0.46491331960196447	0.012905139780804986
535	536	0.09394976621462436	0.7589706879240434	0.07290906057484259
524	525	0.23015042576635783	0.6025027819646133	0.04684548238652669
544	545	0.08516501468955355	0.8649491316743794	0.03908507478111495
545	546	0.18092358561171365	0.47285433516315856	0.16257276235140355
534	535	0.5114725699320194	0.22127781144883862	0.15708149935151505
514	515	0.34776458675473315	0.3653978414471202	0.012514162876332842
511	512	0.15779184657555922	0.3640851120181432	0.01174264838749225
510	511	0.3329961728346007	0.3572550293895436	0.01806332783250876
512	513	0.35096336911196474	0.24200085005418315	0.11930263095076574
549	550	0.35181362543184125	0.36447984788170085	0.022916205009491236
551	552	0.5153885489950574	0.3298811403864658	0.04916154334739851
550	551	0.2383232000607906	0.5676656768975978	0.11501938354493955
509	510	0.25723657562501545	0.3918504531854374	0.017483204276376365
112	112	0.19644214984814545	0.6652284079702125	0.0059255271530272826
547	548	0.3144084737798643	0.4182556245336939	0.0023697481451263637
513	514	0.24189661808859242	0.5291632089283378	0.02819631126623487
469	470	0.30293719947576436	0.5303410739206951	0.00014789920891587587
468	469	0.1704118964461646	0.5957101234286987	0.017885926932122903
600	601	0.1725309023759104	0.5722306304709568	0.06151188639122067
467	468	0.2568226337569042	0.46797860129699637	0.006973180339026788
569	570	0.20949561096607028	0.7366586107809896	0.0010931944268549598
471	472	0.25900930782288256	0.4087967634823806	0.008959694995453939
599	600	0.29812272790178734	0.47346308766914474	0.0013316512902129965
570	571	0.20389968850050025	0.6353284506942207	-0.02550641940204353
466	467	0.16370576576870327	0.5314237619076172	0.0030668348508656766
472	473	0.5261035041359355	0.11420584491618024	0.005249812587762654
567	568	0.3154828491673912	0.4372910882244125	0.04004674487414684
525	526	0.34975786127451586	0.36868913807494924	0.2001502933344249
116	116	0.38320613055237623	0.3461903530465977	0.004032004172440033
117	117	0.19608071076264372	0.18121086737741351	0.04617427241479348
114	114	0.22069264677305916	0.6763309684791394	0.024071883301667166
571	572	0.42092173697506197	0.37372118981804064	0.0282212162728385
111	111	0.21735886914584643	0.6298348266529169	-0.00492068525842828
106	106	0.29818834100004665	0.10561188455430953	-0.00023799294728614126
473	474	0.23464149318748645	0.5543935586606046	0.015507815170279786
110	110	0.25452815917751836	0.5763756102851612	0.021150374331032756
474	475	0.15185555970660394	0.8205541834668373	0.0026302261794386023
108	108	0.17694617603596163	0.6010914643489423	0.14760340053511461
109	109	0.22280230925950473	0.2802576101385195	-0.019321965318013046
572	573	0.2046464432403723	0.6848843703412771	0.002456887854943012
621	622	0.1750894879067832	0.7281448014000119	0.011878690581697975
1074	1075	0.5944055877502951	0.22731953295865676	0.00163862866726866
573	574	0.0774017691108035	0.7691586902991709	0.0024281755371086487
605	606	0.2556437572072014	0.261886285441258	0.020308676447170274
603	604	0.10411464920264119	0.6154684703872598	0.003516409708095296
604	605	0.30316233472244986	0.13351414534393666	0.013259282061565368
1075	1076	0.3429410768257238	0.13105778444472113	0.031091903322025986
602	603	0.09670906690589084	0.693238273369194	0.13970530241724546
575	576	0.3911432458490797	0.22015910673351793	0.007202288464929925
606	607	0.32681494525823873	0.42167900131709884	0.007501786962174986
574	575	0.10276999877124668	0.694391631464672	0.03948387520046341
1076	1077	0.35748054124003187	0.4474809060360524	0.04030713184781781
548	549	0.3444246731481143	0.2739160599404589	0.03563350436459756
609	610	0.2551574296810756	0.6194254159837189	-0.0004447133248334321
613	614	0.16279938384516993	0.6497670905703858	0.011625948247190635
615	616	0.29482184203862216	0.46571426153525475	0.02601033594665661
607	608	0.33645512835163177	0.09275075932683599	-0.003983834248445027
617	618	0.4342154404753624	0.30073926036041754	0.07775621418549175
616	617	0.38574700094816317	0.35788900106496724	0.005409892904833216
614	615	0.22126686287959796	0.5647678692080307	0.017511241089832073
612	613	0.3270231238439057	0.5452877363688826	0.0012247915110682323
620	621	0.19050080180456058	0.5382725770709916	0.07250117343095934
619	620	0.26254024410058086	0.380736924763917	0.025499160148627263
608	609	0.1896171423715293	0.585581778357556	0.007232372552947405
618	619	0.1550170120491671	0.43505714086373737	0.06290242162049735
611	612	0.09526031792766815	0.7645940401725517	0.007910270655757994
610	611	0.2799596978054052	0.47457306790714077	0.06220240672917918
577	578	0.17248508402074236	0.3935732385641721	0.015267841994653027
499	500	0.42356874076493384	0.021595852177120387	0.005192012643660801
576	577	0.11059716075611827	0.7679512420870486	0.022176516126003305
508	509	0.3604453331643552	0.27349749296272097	0.018143501010577344
637	638	0.43726597271419576	0.4180466900984886	0.09071833309286739
578	579	0.1994209464219024	0.516185111596222	0.03921501960605276
623	624	0.13638479115970153	0.5974491956909814	0.0017217255409081415
638	639	0.3598712431514641	0.17858058788853176	0.04670138431816612
622	623	0.2827633248409705	0.456726266080264	-0.002723034648889771
636	637	0.09863706845551062	0.5746570813637963	0.03879907491222401
968	969	0.11975935257671406	0.6679069074229327	-0.006764481747649794
740	741	0.1740451892648972	0.684385226532266	0.06832810060846502
717	718	0.40272328175991584	0.19926086966848172	0.1218648513251249
721	722	0.15903775129306483	0.6184236063075287	0.022070887761511518
970	971	0.48352992383470833	0.12754999328347966	0.02130533148291839
743	744	0.2784932581042038	0.42294407101177406	-0.0008408093282445545
722	723	0.2824542942728826	0.5179857225195316	-0.007191263220724884
737	738	0.5313974104536935	0.07799333885032328	0.04563774681937443
971	972	0.33179437425399033	0.20089479207421548	0.04775421214131846
720	721	0.2213053131425829	0.48380483947394975	0.09564239758339683
736	737	0.5917863673505445	0.14052999627015322	0.019643121915119147
639	640	0.17504528397910513	0.3236713375105948	0.3407694103146864
648	649	0.38841708337662945	0.20488370612038187	0.04347318653287649
526	527	0.201132545035162	0.6168779564105021	0.01677624884799539
650	651	0.17005199296857235	0.6731040088576672	0.010388466145806755
579	580	0.3707550540251402	0.25916004947833116	0.02146013661125025
645	646	0.37139571389297854	0.4155579335868408	0.0950155833855382
651	652	0.3449752722174559	0.27973294926843156	0.04362969517732617
646	647	0.20024425649625108	0.5266756154936941	0.10705249192731121
640	641	0.22048410231526672	0.5416491966892534	0.03425423178224016
647	648	0.2802952539712121	0.49999732207100855	0.0015843960574582136
641	642	0.3437767122292938	0.13264230667956486	0.002924065261471873
649	650	0.12589683671247945	0.7172498870082674	-0.0028930862064687774
580	581	0.22247425951170707	0.39250631183581863	0.12124479252128502
587	588	0.22989138294651615	0.5688851019990298	0.05385022739963739
586	587	0.18375319964354553	0.697762177474692	0.008500604129135505
644	645	0.4258212771098135	0.12452662028990666	0.09167678796035676
581	582	0.08257746706292983	0.6841021187670725	0.014605391072198538
588	589	0.16470895201643185	0.6925877058083929	0.022337195901078556
625	626	0.055356287848372196	0.769549923716803	-0.004464985270502667
585	586	0.38226463697373864	0.12223229402727478	-0.01937619679218306
582	583	0.30608052597227925	0.28674944215770704	0.023897414498702294
583	584	0.3532731957701698	0.2054564019684115	0.004766368267300093
589	590	0.29906292506031223	0.5654050895607248	0.007974021109241012
624	625	0.2163712285433953	0.7213156465370166	-0.011773725288744707
635	636	0.23421847402441887	0.6062559328163544	-0.008040807250547743
595	596	0.3357088238352211	0.2233577695862547	0.13282986695323865
627	628	0.029485408553807144	0.8701378758500918	0.012090469803320483
594	595	0.1962982190550612	0.6073989815851172	0.030456558968601735
592	593	0.40830432773073805	0.10257892692187082	0.017451055553800995
628	629	0.22576255963903813	0.515201563374421	0.005793832160825843
629	630	0.3251378064850631	0.43154089410992347	-0.0004688967424190645
344	345	0.3639767680946902	0.19930777073121214	-0.0058677307804617645
630	631	0.22694876248083556	0.5724486769761867	0.005592523993760125
626	627	0.13976627045425766	0.7222208096283413	0.03576784762332266
591	592	0.26513538106128753	0.6107422814356241	0.03769870724208672
345	346	0.3741047681878614	0.1912191240055327	0.022563139523007744
52	52	0.38344187058050905	0.38579014439865494	0.020820668715834663
351	352	0.07391240432899399	0.14609453705594852	0.0638318406558436
653	654	0.40574975990711176	0.18024824768155945	0.08117755430438835
385	386	0.13644118557720922	0.7395897041505618	0.012719598521622346
659	660	0.23446379693574404	0.5957915706766743	0.029717224586885294
353	354	0.40159806102569523	0.3578630263482051	0.03833741328659526
386	387	0.15561970023898813	0.8015919237524117	0.017877637537039467
354	355	0.4170432229663199	0.21265192123125795	0.008110678292092888
658	659	0.20456789563766645	0.7700422053571623	-0.0030227599648719426
657	658	0.4512465840631467	0.20677201790817198	0.019432288322916352
655	656	0.5105729977904229	0.2847601945343853	0.015618687891195264
346	347	0.34360906267338076	0.34729825475560494	0.02118237510741974
350	351	0.2600445714023103	0.6474274376914954	-0.006458601330626753
654	655	0.17362324831083725	0.578402282995301	0.0089706835368812
660	661	0.209167275337711	0.48218437303021033	-0.0033534351986277775
352	353	0.28925545648576206	0.5266658848675142	0.010029126930392051
40	40	0.4100102850306897	0.3075127697414764	0.02636312832865408
633	634	0.21154837403800553	0.4976616488269292	0.016988083735228886
39	39	0.32041616109749826	0.36355937333088034	0.04208799382094823
465	466	0.3765264145004214	0.2615803476025625	0.049013327937761086
597	598	0.2616284503254404	0.4441330148289185	0.02021799863764117
596	597	0.16715975479962786	0.6733860885050195	0.008864329214257581
43	43	0.12926769402938043	0.7369570421407253	0.008592947791775832
349	350	0.10347754325429259	0.7542100138983918	0.05651042215029027
41	41	0.24931784656032724	0.6024929112311046	0.028337032854190404
113	113	0.19796852804385856	0.1617229858499235	-0.018298313892483598
42	42	0.39606435109677407	0.3804590637231802	0.034742229341274446
57	57	0.23705253180450186	0.48192306510908756	0.013424735828075534
50	50	0.41411542050913885	0.454572942849977	0.04709148910266832
89	89	0.30895334108787464	0.43653462448991504	0.02186968194066608
92	92	0.30451621617139396	0.16544614840167962	0.13408931456435427
93	93	0.2880348839037977	0.414139870694016	0.056973506411673466
47	47	0.11861303390467928	0.636593299450857	-0.011352260662792171
51	51	0.20908039079177784	0.5083842248761756	0.016213850028535294
58	58	0.11156071881806225	0.5447954316207072	0.06291954346765614
75	75	0.11843579050361824	0.6715891622079397	0.03851694782537897
53	53	0.23314254562360995	0.5345289558784709	0.018785304134499532
48	48	0.03041751924756577	0.8633630208059395	0.057456038550874625
90	90	0.07605734034699076	0.7631459361509504	0.03892264523606405
91	91	0.3671800285415422	0.4718771438463377	0.010186176508753347
63	63	0.3499883625211687	0.39368931700356874	0.05496359086502135
55	55	0.29710355379372066	0.35925673136988984	0.1622103430664389
96	96	0.2891168450822889	0.2979034822377406	0.009810060572477068
276	277	0.2762231904023626	0.5583087337565571	0.009170374209157112
95	95	0.22589227561218178	0.2553312029169979	-0.00511638987270692
54	54	0.12558059371241082	0.6471021145177732	0.039321924416497005
286	287	0.17305027481741464	0.6519779393075624	-0.00340385940266985
64	64	0.26959272319614597	0.5218955505546315	0.024839996683864864
97	97	0.23743027566206734	0.39592989532347467	0.06166369727707776
1077	1078	0.052558452773107535	0.8365486527441346	-0.013273198038145397
60	60	0.1789376692794613	0.5506082352685601	0.07475985458499645
61	61	0.46102542562802995	0.25244948567251474	0.10796903256126472
56	56	0.34758635642632496	0.2234402526950674	-0.007877962615645554
71	71	0.44495052231515186	0.1252859987890376	0.04488462543106216
88	88	0.11603034692643181	0.14796035069598673	-0.0015137614457979504
1079	1080	0.4355459096139915	0.4466408154683752	0.04070315140860198
287	288	0.08979029002461092	0.7922658000621735	0.04209811269624799
86	86	0.15014744636656766	0.6652812516200367	-0.005506442813695141
72	72	0.2971111234021669	0.33438777779597323	0.20441351848479533
70	70	0.24601416240274027	0.5617108707660816	0.1262187926343623
163	163	0.13769194434576798	0.7803991625457037	0.020774333826274787
87	87	0.25504448497952475	0.6063890004897577	0.09482588379276585
1078	1079	0.21093930391161858	0.5700988539639322	0.00818909470115959
85	85	0.19847760664286945	0.7437539000274997	0.03222328144381191
1080	1081	0.29721343183190324	0.37144042837147767	0.03672580096864099
84	84	0.39236006307556026	0.5588367330936358	0.005181558359647988
1081	1082	0.25186879292846664	0.5168743024429893	0.05054948686488755
169	170	0.12170293051079704	0.5499715832312461	0.00023322149270829325
167	168	0.2585134466624868	0.4788218588391332	0.003389430950894761
164	165	0.2156827947088859	0.5166083731298473	0.0668451466001708
168	169	0.24267662688579694	0.48977821231071034	0.013130298568994815
154	154	0.18361662941886156	0.7705186264833302	0.011359820890480522
166	167	0.12044892083399102	0.5772809306726236	0.0035937140646003576
175	176	0.4228143003810103	0.14659428625516088	0.0048999344993846256
170	171	0.22293111275011546	0.5520761674433764	0.02465157324617842
171	172	0.27789799262391723	0.49088116720227226	-0.004422741428305826
172	173	0.3515553724983748	0.34607607541411683	0.09043434523023093
173	174	0.14781087056502995	0.6282195964760422	0.013395366498185297
165	166	0.05006876093490706	0.7441108949921938	0.025624171727152898
156	156	0.3357920633105964	0.4148005184060166	0.008383099211013604
142	142	0.4000849264664314	0.11923360399136489	0.2060131324317356
28	28	0.10263339132087135	0.2121821570421603	-0.005629493191797308
134	134	0.10780554241684506	0.7424496082916819	0.013530229350440598
140	140	0.2121744349623717	0.5434561541109867	0.11664239212673717
138	138	0.5157298836900207	0.14168235405471663	0.04050303430256312
141	141	0.41311343582588717	0.25917731042311865	0.14393345183596842
137	137	0.45270888784442265	0.17779496385247168	0.07564957556749763
139	139	0.25678004949282474	0.4818624018871545	0.03555337678998832
598	599	0.0812209870307973	0.7798271750625252	0.006288155633030539
25	25	0.2472865081238191	0.5942934197282479	0.009280485261230766
46	46	0.2833735865683268	0.4656979338794629	0.03708588031202238
972	973	0.5747755292682902	0.27969144612949653	0.01616569150230663
975	976	0.4846832672529125	0.10715051304193719	0.01846802219691936
976	977	0.26998781308749936	0.4616527442653121	0.030319150499260636
977	978	0.2327071694732997	0.5853873446186518	-0.0028628310136096166
726	727	0.21290045089607332	0.4697301817883757	0.027067240268625052
978	979	0.0674651076873542	0.8561616894795104	-0.0028269709663558233
974	975	0.18622110739884795	0.47368000480285705	0.060991774819716245
724	725	0.1550128533797741	0.5934397396369053	0.020802107814904963
973	974	0.34227027738240634	0.29230239635277394	0.012352184226104013
725	726	0.12876528636276574	0.7180259751602809	0.012649959234514771
714	715	0.22859070411772103	0.48556644586774306	0.01976181488038158
979	980	0.1435739958248192	0.5622062459616766	-0.006706322496288795
969	970	0.2796228316206692	0.5459036157914872	0.01431897587815692
723	724	0.378613863820243	0.269107056807439	0.007724917933348736
177	178	0.08212272012691077	0.7401361334220988	0.004012166995049936
144	144	0.398550603919064	0.3990962565881922	-0.004396144536634391
148	148	0.45584518396618107	0.25426171126046354	0.08021944778788484
179	180	0.17103429125371178	0.5808876698019039	0.03768103021411981
151	151	0.1788127796422281	0.43469780667458374	0.10606582037797896
150	150	0.2237130975524397	0.5358081413963955	0.03586707650606964
147	147	0.42017977382134614	0.311486203782452	0.010984760266933673
176	177	0.24586845848202749	0.36027071118580317	-0.008876435293406398
149	149	0.3452573338618285	0.2602003738610753	0.12816167949546103
178	179	0.20011594443711403	0.5861467270123492	0.043696408566736865
153	153	0.09199283129195264	0.7633898655646845	0.04666646472212964
145	145	0.2983305131960151	0.414569328227701	-0.003993256984627125
152	152	0.31290766039906304	0.43713370489415304	0.053093491405643185
146	146	0.2678036869297799	0.38788410458761835	0.04337771786520663
81	81	0.4303770537752011	0.3370135336546556	0.021108960264318594
76	76	0.1277430882238363	0.07263010956189167	-0.016286525623719867
288	289	0.12955324539026805	0.8317976431563849	-0.0007683666212311285
656	657	0.40198482822967674	0.20100121687911313	0.227047903047035
45	45	0.23976576781671946	0.6613013373914814	0.006859978295257162
180	181	0.22103582224087648	0.5711880055357504	0.02627029432936517
289	290	0.4028959617723423	0.29230874901889714	0.030098090878822058
82	82	0.29682476135755975	0.4003984974499227	0.020923451170605737
78	78	0.3594033936348569	0.42186776430050027	0.018976435535681607
83	83	0.40764732046374347	0.30962048944483106	0.1571233315709274
355	356	0.04683105307917431	0.7600425054721489	0.04363476527958658
79	79	0.3112391049183178	0.45493799662107476	0.05485421060425573
77	77	0.1929444188678084	0.560962584178014	-0.012066559196499092
283	284	0.09890628051713701	0.6968314441532943	0.06041650857057619
281	282	0.4431597725997212	0.4134603318156394	0.0216319567537357
69	69	0.14006253374870492	0.3778271066808127	0.033495770337660796
290	291	0.24927565077114325	0.5128568439563888	0.022589553634940536
278	279	0.2069252591335364	0.5623841877301887	0.06470735287590496
282	283	0.3213110552090064	0.46151620072173827	0.04570712032402145
65	65	0.4463906271722456	0.29426142617466045	-0.0019236936188005843
284	285	0.2906822032126608	0.38146174830746116	-0.007744293996729636
280	281	0.06547754473410924	0.7811739651130258	0.0013268403916607604
44	44	0.37872507215692863	0.3688480293464759	-0.0008606857454189886
181	182	0.38090521794052234	0.12579271329407818	0.025515761414612037
66	66	0.29019087034380664	0.5225323916999092	-0.003804119392890491
279	280	0.3390792823892814	0.15604674932204227	0.025953664870166246
68	68	0.19187663089174634	0.5224604473631058	0.10316421892343185
120	120	0.4345475913892171	0.2852217687301504	0.0148533822559361
119	119	0.383160457092231	0.19140615201331354	0.05820203170180354
123	123	0.2844441382877379	0.13737627846713582	0.012453832853284611
127	127	0.26305518439459613	0.46304176509152933	0.056641653326516495
121	121	0.2754405502088298	0.4536604917749846	0.01937853355036832
129	129	0.21139412857227818	0.6216836359702818	0.013551040657172008
122	122	0.1251326162813636	0.7822987487900736	0.001934930310548177
125	125	0.11971005451203283	0.7026077478218504	0.02872305085737338
132	132	0.14135769898574727	0.7499830643585296	0.003671273029947443
131	131	0.2853225602484013	0.581250371491805	0.06654126623822282
126	126	0.12338292129300522	0.46589022127766383	0.02447493511451396
128	128	0.158790010557336	0.6476084348162799	-0.00220664248536946
133	133	0.18476553358331607	0.685147601046539	0.03333160704682743
37	37	0.38736810608281697	0.269413279966569	0.060613804600495265
188	189	0.04709202030021574	0.8401538275498489	0.0021733965919292185
30	30	0.25984733538851107	0.5487594959939924	0.03955275437840783
185	186	0.18449437228406163	0.6698691747714728	-0.003098215049566788
29	29	0.03703579321930164	0.8688885449186006	-0.0028192580465317687
35	35	0.053085654567516925	0.7513035758833434	-0.004170792406555322
186	187	0.2745521187663248	0.30397246955139046	-0.006717565091965288
189	190	0.6083944775245652	0.2635814778520162	0.08204720629908346
36	36	0.03687454363210935	0.7751182107502881	0.024675759061988045
33	33	0.19818144385048528	0.6082498827157019	0.027216857864218406
2	2	0.7229393318186729	0.003369787306021114	0.07924415579869572
187	188	0.5357807421155598	0.11232453678348513	0.1048545656135435
1	1	0.03171461231718126	0.8513425262813918	0.006611055138726923
38	38	0.34923697048366587	0.19064346288094847	0.04670221785164731
161	161	0.43754811160055335	0.1382880178910969	0.056636367930726836
3	3	0.2454376848843557	0.15247280673639582	0.013894915265679191
182	183	0.0939200271661017	0.8584786756573803	0.003515832795114488
159	159	0.47267656323810686	0.34019778338973544	0.02071003637814748
160	160	0.3672206829030144	0.4060579942651177	0.03940866386180966
191	192	0.21213896258538853	0.5347813098630443	-0.00612687990214905
183	184	0.16654672563890824	0.612854857701625	0.15544433522282602
190	191	0.3008871017260139	0.45564218477283436	0.013695252827102121
4	4	0.2967565337522882	0.5047157641753657	0.017233683214871807
158	158	0.30139672247552646	0.3751898501674277	0.0008083302393109507
243	244	0.17995576827992027	0.6220739794103858	0.025405110340080826
255	256	0.30608545442750706	0.4904527907983188	0.010790553230006432
245	246	0.2027429313446014	0.6895434813415987	0.00630161295746319
251	252	0.05846918594996309	0.7862830271083737	0.006897271879307328
244	245	0.19132898576073598	0.10953477358089389	-0.006867898361230305
8	8	0.39105336882057556	0.3511656871042923	0.028442499285510285
248	249	0.17406661073301785	0.08184713385437935	0.003291088621519715
6	6	0.35716180086277177	0.5442683476286149	0.00965460666843452
7	7	0.10523627882439865	0.7423467718242576	0.08291015227639831
250	251	0.28506442011116095	0.5009078578235626	0.02456530244438987
242	243	0.2163993168844096	0.4026778716476521	0.007439508747631295
226	227	0.10560127090111505	0.21841342049599163	-0.024468252931971197
11	11	0.10771278822000577	0.8479530101594893	0.02354966308936681
225	226	0.4522663462759445	0.3695258983799427	0.04224966102819748
233	234	0.10255892197557237	0.7606598841150718	0.0615793348213545
9	9	0.296470281128052	0.3838758334709571	0.06236134236157929
232	233	0.37748137758283484	0.24799702832956103	0.09278513266073304
224	225	0.11650052742541214	0.8339496676011611	-0.011645808508774159
223	224	0.18456564441409998	0.5756689091468831	-0.009445487966877573
231	232	0.37288615744396	0.5483820618945525	0.06328828533557868
10	10	0.19560471560152873	0.6386260350480071	0.006455995630588985
230	231	0.10418296139105074	0.9156812463247412	0.002557344071532061
236	237	0.47644051973549534	0.34319767377218485	0.07117127403933882
229	230	0.16845676980745766	0.6094862283730906	0.02240382232385285
206	207	0.33883645058612427	0.3815641653029576	-0.005484144098292357
207	208	0.23477601911151852	0.22375899862224302	0.0020320695527060433
238	239	0.14262401166857866	0.6764201333592944	0.03610498482295943
212	213	0.28738859553118373	0.47969846901532504	0.03612827714784116
213	214	0.19925546553221185	0.6855618135718449	0.0012136345503147867
208	209	0.28881183500424434	0.32568469852322357	0.016730895381543695
246	247	0.06495965357892004	0.7358524688338526	0.02855819641620693
237	238	0.12511599314836727	0.6162956405180411	0.059630472501509844
214	215	0.28032254128720013	0.5466952759071434	-0.0035517927418656937
239	240	0.11861617684741987	0.7025100837508987	0.009586502693125665
211	212	0.14956689303946497	0.728556979483125	0.020880691987464887
732	733	0.19714173632038945	0.28105203366194365	0.0071015906358225
980	981	0.3876753698957115	0.3694510178548302	0.007054580787960202
816	817	0.4019854606898727	0.3457915773231724	0.030157586021322333
982	983	0.22478946952018233	0.343679466458106	0.032685565694098
838	839	0.012875019416771091	0.7421161007537891	0.04021837707413039
727	728	0.07280327847151521	0.8030944060010232	0.010131976178339934
735	736	0.244476407832484	0.4507275100377569	0.02999227118015529
813	814	0.2630446041713632	0.2019342167576889	0.026538755157271464
731	732	0.3798506323522395	0.18201889318198305	0.012375612051831547
819	820	0.48394591339979487	0.23221278379730395	0.0017137870439189462
981	982	0.09171075493490398	0.6304950699257019	-0.004251710878914428
734	735	0.20729727001059048	0.5751074705613598	0.23109910004547443
210	211	0.03685262506714043	0.8539667719690022	-0.02032381782755362
215	216	0.3194371206001751	0.36792540040056276	0.0246926648816628
220	221	0.1775359845953704	0.4560987167350434	0.1422534542803981
221	222	0.08315181063429498	0.8075845703301774	-0.0054777973143063825
12	12	0.6381283862344448	0.21725217935494281	0.03001298621933579
217	218	0.14175360804014517	0.6691901029902088	0.022473988691889872
222	223	0.02635131536874211	0.7976825363177744	-0.003987089463639433
13	13	0.17642631800637892	0.4668193296853291	0.038109783016667335
219	220	0.09285385293769154	0.7873373649294421	0.01382637037596479
15	15	0.2124424850878046	0.6417244384817886	0.016906002827381007
19	19	0.241074376612061	0.566045856339058	0.014901742603606749
16	16	0.23162494349981444	0.4203721718396447	-0.0018871771287652505
17	17	0.18684282055381451	0.5369416034398886	0.0013150740638272727
259	260	0.41725495631082543	0.22562450975334336	0.03631181901283084
23	23	0.27393943746699945	0.3022068020259243	0.006753509085321498
260	261	0.27437827954461746	0.5441566711247459	0.014370888080412448
262	263	0.10376315605784492	0.6603216771222524	0.02995866196837261
256	257	0.3625855743865368	0.4262852092289463	0.009831588066415342
258	259	0.09181065464556276	0.748087603090258	-0.0005009095583325103
257	258	0.2713443185416013	0.5261880441991541	0.08223295714351885
18	18	0.3925099969542558	0.10108411147344444	0.12537422313468416
266	267	0.21477895745563208	0.07200360864309745	0.13622966781325793
267	268	0.4148373751186801	0.29801440588847333	0.020222291046298125
275	276	0.4322656509053748	0.2641851211537942	0.05773735096539287
264	265	0.19604758515247356	0.6673576575800303	0.01114666431270655
270	271	0.30049851230478525	0.38731803839628776	0.005903173161723689
271	272	0.14296999747244685	0.644565986204392	0.00639133432019213
274	275	0.3036094272847184	0.431500166629801	0.005379878058138273
263	264	0.3256557616528744	0.21285499444408496	0.001804934415390383
24	24	0.3140332983737314	0.4017725983188035	0.02542283377828731
273	274	0.052385960265942805	0.8128224901892537	-0.004324570082965844
269	270	0.32909070707790006	0.36821162140518826	0.05185393660788838
929	930	0.2344268545969893	0.5618519417400372	-0.005899691519713458
926	927	0.1396127163244619	0.8113436739177766	-0.0004675913081174689
933	934	0.3105431145608347	0.46596256659529856	0.02661492507235215
937	938	0.26112302971834633	0.25591296446104284	0.007027435202340379
930	931	0.16605440267734364	0.5455241188096113	0.04234490258526491
935	936	0.2962210937472646	0.21095683916527425	0.009645888225263273
934	935	0.359562033207167	0.4348557925403121	0.05121942500046658
932	933	0.2504136634362594	0.6198860900494247	0.010602145990347003
927	928	0.3671635009232727	0.3144219292091836	0.050924441260941686
944	945	0.10527396055390392	0.6399461365352505	-0.006204773879581312
943	944	0.15618058879112232	0.1664231341289746	0.0077803635755392606
949	950	0.22600881688345448	0.5252846877761552	0.041840283629252094
941	942	0.21686526332890227	0.6540361800502119	0.007942311421595634
946	947	0.2033013473934658	0.15178824379322758	0.04098823992098938
947	948	0.5211562598192679	0.20016134501411875	0.020690083597724923
939	940	0.18818632299766788	0.7461416665243917	0.029685407135315676
938	939	0.3057001348768865	0.47713554612322095	-0.006381016540918489
945	946	0.09965532005289725	0.7279106218803102	0.01472647680227115
957	958	0.16388924720640616	0.5036167793360199	-0.0021569835283096403
955	956	0.15453085362041055	0.5616312281863629	0.0067380777545317915
959	960	0.5176674362216697	0.1609728204819861	0.015328857245180995
956	957	0.2086045845223756	0.5607933989474424	0.03674348932662329
951	952	0.1781777967462443	0.5063857618142142	0.010204308231584431
962	963	0.14553313611984425	0.4734979556378502	-0.014560528434563656
953	954	0.17923704097125442	0.7443778531782819	-0.014362821399316605
960	961	0.3654270883557737	0.4561761778944097	0.006632852730180015
961	962	0.1529957625752554	0.6749445689746782	0.028639518231308496
954	955	0.2889441914222257	0.3932887940266787	0.007554121930843091
958	959	0.30811494896376096	0.35883462801220667	0.06372016513869111
520	521	0.17313445746804826	0.7065841933796314	0.0023402008877864613
560	561	0.2716374831223489	0.48072215334952606	0.09559882941720914
475	476	0.4031886217164998	0.2094953519997099	0.058810820380759396
476	477	0.2230930288029541	0.36448907012634474	-0.0063329380307896865
522	523	0.22953164415588045	0.5763740926319596	0.016252512971798624
491	492	0.21487694835649238	0.6386070490600161	-0.0129518023065304
384	385	0.06811638421292222	0.8261315518761971	-0.0018847804065771773
500	501	0.34081025876214716	0.41154206187196524	-0.0056780215900952
557	558	0.22202489136512177	0.39712808308603675	0.009898158123531411
501	502	0.6595377090271947	0.051058265482930715	0.04174290618660916
519	520	0.10714137338816446	0.7421194352091655	0.020974410054698477
477	478	0.2587756481523804	0.5125440126041285	0.013967744533999205
564	565	0.18886233903556632	0.6931818233783826	0.07142252134412076
241	242	0.2500170458675453	0.6543188500732511	0.008385890147684335
203	204	0.1142181744935784	0.7237390434318187	0.026423535025835488
202	203	0.24762558556930817	0.5202889619670068	0.008665948981872439
201	202	0.27554353191644715	0.47129181780242435	0.054359797404759325
198	199	0.13108422155009494	0.6430565142772333	-0.003283076821650059
194	195	0.23874951878866468	0.5038621118288069	0.024307930626371557
196	197	0.13325397420216947	0.6558308546398504	0.022117301522161674
192	193	0.24235609082782558	0.5447266361329891	-0.00031900699104159963
197	198	0.1339738110658508	0.5949236306172573	-0.006646847752186943
200	201	0.16463817530221073	0.7159757061705182	0.028461417867953268
204	205	0.2251763987170188	0.4462359186228534	-0.012946663347740854
199	200	0.2745570411215831	0.5759212843075143	0.015873868686257835
742	743	0.040946915077501665	0.7089634155107508	0.07309028473391183
748	749	0.35957507899092833	0.29529765714586864	0.08708376505529603
747	748	0.32463963490219233	0.3484411728403617	0.04941034186617657
818	819	0.10244501365648222	0.7586958529664365	0.047322230770098395
839	840	0.1756642655677528	0.6770232952991652	0.00636080691092076
983	984	0.14880156117331325	0.5809010029018442	-0.0034947772654586665
