FID	IID	T24	T25	T26	T53
350	351	0.230271927821624	0.7697280721783761	0.18299006097867515	0.230271927821624
386	387	0.310587849838995	0.6894121501610048	0.40621333768306955	0.310587849838995
43	43	0.3444617547147567	0.6555382452852434	0.21172792792236064	0.3444617547147567
41	41	0.34789722951410856	0.6521027704858917	0.17346602361407823	0.34789722951410856
40	40	0.14535543790434044	0.8546445620956599	0.22215674264321003	0.14535543790434044
349	350	0.3574616960980854	0.6425383039019145	0.399491713614353	0.3574616960980854
597	598	0.34188753066689515	0.658112469333105	0.40501191056528046	0.34188753066689515
352	353	0.3790528674620163	0.6209471325379837	0.3579440822502293	0.3790528674620163
113	113	0.2733744072400793	0.7266255927599207	0.2659365647085661	0.2733744072400793
632	633	0.1897008434498104	0.8102991565501896	0.27175596099866617	0.1897008434498104
465	466	0.18702967653306798	0.812970323466932	0.41445582206206866	0.18702967653306798
39	39	0.4986339752339619	0.5013660247660381	0.3625432679280963	0.4986339752339619
596	597	0.08471418379314624	0.9152858162068537	0.3807095340569669	0.08471418379314624
660	661	0.37250618804651076	0.6274938119534892	0.39637908731426996	0.37250618804651076
633	634	0.3053561046562553	0.6946438953437448	0.2967067402037948	0.3053561046562553
42	42	0.3463268948496729	0.6536731051503272	0.36906261393816253	0.3463268948496729
57	57	0.33822904265588033	0.6617709573441194	0.2653737311061991	0.33822904265588033
93	93	0.2377120468621105	0.7622879531378894	0.32681758753820683	0.2377120468621105
50	50	0.14994950226301826	0.8500504977369816	0.44195192993202564	0.14994950226301826
92	92	0.5479127810715547	0.4520872189284454	0.382579468539176	0.5479127810715547
58	58	0.3699292849417342	0.6300707150582657	0.20384367357037528	0.3699292849417342
47	47	0.17182251237208243	0.8281774876279179	0.15580153603150565	0.17182251237208243
51	51	0.3182700138175227	0.6817299861824774	0.2123157599793649	0.3182700138175227
75	75	0.15704903644126378	0.8429509635587362	0.2173503770842804	0.15704903644126378
89	89	0.20961823373510433	0.7903817662648956	0.36847351830110237	0.20961823373510433
48	48	0.25241091433409196	0.7475890856659079	0.22774300180884854	0.25241091433409196
49	49	0.15796293511647258	0.8420370648835275	0.2043708738409853	0.15796293511647258
53	53	0.132887140389195	0.8671128596108049	0.2559598602490012	0.132887140389195
91	91	0.2026290627624746	0.7973709372375253	0.3900936957952754	0.2026290627624746
90	90	0.3313334736330846	0.6686665263669154	0.3201609582759621	0.3313334736330846
54	54	0.383297259525282	0.6167027404747178	0.22054615676451417	0.383297259525282
63	63	0.1638295502285403	0.8361704497714598	0.1309939358477719	0.1638295502285403
61	61	0.17493662303879146	0.8250633769612086	0.14311499352777884	0.17493662303879146
276	277	0.26866541875029265	0.7313345812497074	0.11170729746150293	0.26866541875029265
96	96	0.289314494034266	0.7106855059657341	0.17093106706558217	0.289314494034266
97	97	0.16684100884467615	0.8331589911553238	0.18331159120988413	0.16684100884467615
56	56	0.13569524577871056	0.8643047542212895	0.1581032386202208	0.13569524577871056
286	287	0.3826616649619808	0.6173383350380188	0.375877551052081	0.3826616649619808
1077	1078	0.21725358200106368	0.7827464179989363	0.19265668639449535	0.21725358200106368
60	60	0.34366496929001616	0.6563350307099837	0.19817766841857162	0.34366496929001616
95	95	0.05873959929348494	0.9412604007065151	0.2065436484928755	0.05873959929348494
55	55	0.2616627129398723	0.7383372870601275	0.1783409422048029	0.2616627129398723
64	64	0.33669171700428885	0.6633082829957111	0.3458318839374205	0.33669171700428885
87	87	0.21723242105727916	0.7827675789427208	0.3554961591936942	0.21723242105727916
71	71	0.25290799559948013	0.7470920044005198	0.36656438463064794	0.25290799559948013
163	163	0.11176910748244463	0.8882308925175554	0.37810846032138573	0.11176910748244463
1081	1082	0.22706928492175302	0.772930715078247	0.2774116569953561	0.22706928492175302
1080	1081	0.31644528902369073	0.6835547109763095	0.13319600374630944	0.31644528902369073
85	85	0.28651473074879896	0.7134852692512011	0.21131318625814863	0.28651473074879896
86	86	0.19868055470074364	0.8013194452992564	0.26795115251814183	0.19868055470074364
70	70	0.06295698187060232	0.9370430181293978	0.13521916049764865	0.06295698187060232
72	72	0.0800274496112821	0.9199725503887176	0.446610455725976	0.0800274496112821
287	288	0.3660498282888207	0.6339501717111791	0.289656145464158	0.3660498282888207
1078	1079	0.11868713554988672	0.8813128644501133	0.32645270697783385	0.11868713554988672
84	84	0.21012916488490627	0.7898708351150936	0.15465247917202243	0.21012916488490627
1079	1080	0.43464009117215674	0.5653599088278434	0.24613541072615044	0.43464009117215674
170	171	0.3996991403325311	0.6003008596674688	0.05750594083733611	0.3996991403325311
165	166	0.17584326392208624	0.8241567360779136	0.5691891970028009	0.17584326392208624
167	168	0.4049302845319083	0.5950697154680917	0.19792885856719591	0.4049302845319083
164	165	0.3650213845020462	0.634978615497954	0.21551387570713126	0.3650213845020462
166	167	0.32740888893808795	0.6725911110619122	0.42488388743087774	0.32740888893808795
154	154	0.25156771702990405	0.7484322829700958	0.11713499084017842	0.25156771702990405
172	173	0.2927992288241696	0.7072007711758305	0.1561743479139471	0.2927992288241696
171	172	0.2864834713000328	0.7135165286999671	-0.009642953162034411	0.2864834713000328
168	169	0.17011085596520104	0.8298891440347989	0.22136481723431203	0.17011085596520104
142	142	0.30710523861026084	0.692894761389739	0.2851530108228942	0.30710523861026084
974	975	0.4179175145397492	0.5820824854602507	0.20990204730181627	0.4179175145397492
978	979	0.17512353534054642	0.8248764646594533	0.24034724110121033	0.17512353534054642
969	970	0.7001503522674929	0.299849647732507	0.1585506411120226	0.7001503522674929
726	727	0.5304359858870205	0.46956401411297977	0.06402120099072069	0.5304359858870205
973	974	0.1559194001508853	0.8440805998491144	0.3024119572131181	0.1559194001508853
714	715	0.6426971497305799	0.3573028502694198	0.20440134838476165	0.6426971497305799
972	973	0.5142514413203054	0.4857485586796944	0.14388693090926713	0.5142514413203054
725	726	0.2766894004758959	0.7233105995241041	0.3532584049421416	0.2766894004758959
78	78	0.33537233583867354	0.6646276641613266	0.3232734809344154	0.33537233583867354
180	181	0.5549981113330416	0.44500188866695845	0.575017975782183	0.5549981113330416
69	69	0.0315216908794922	0.9684783091205077	0.23847216608562669	0.0315216908794922
66	66	0.4318102290665335	0.5681897709334665	0.218568897179608	0.4318102290665335
65	65	0.29637827434659475	0.7036217256534051	0.2511736434568394	0.29637827434659475
133	133	0.31707996202525207	0.6829200379747478	0.26389068880355543	0.31707996202525207
122	122	0.29791709916341125	0.7020829008365886	0.20849031509725732	0.29791709916341125
119	119	0.3821960094636222	0.6178039905363778	0.4437648958419486	0.3821960094636222
130	130	0.7590497931510335	0.2409502068489661	0.27141789496868673	0.7590497931510335
126	126	0.4205260266388569	0.5794739733611428	0.1283871443019591	0.4205260266388569
121	121	0.4813337754796186	0.5186662245203814	0.26407475639095296	0.4813337754796186
186	187	0.4517914970571189	0.5482085029428809	0.2303569261927106	0.4517914970571189
36	36	0.42182707499953587	0.5781729250004642	0.16294313449664444	0.42182707499953587
185	186	0.6714822932639366	0.3285177067360631	0.23102951751824152	0.6714822932639366
184	185	0.497996770218496	0.5020032297815041	0.2185535957395958	0.497996770218496
159	159	0.5833878326537649	0.4166121673462351	0.1950808519023142	0.5833878326537649
223	224	0.36949802069389553	0.6305019793061044	0.38065972459580333	0.36949802069389553
233	234	0.26091563497459996	0.7390843650254001	0.17348919161963686	0.26091563497459996
236	237	0.35093685309217104	0.6490631469078287	0.18248042228666614	0.35093685309217104
232	233	0.6427773877990128	0.3572226122009871	0.12333350067357779	0.6427773877990128
224	225	0.4061913592439571	0.5938086407560428	0.17435665287408897	0.4061913592439571
209	210	0.2925548050339356	0.7074451949660644	0.4072308317745717	0.2925548050339356
208	209	0.3552717952122844	0.6447282047877156	0.36262092968090964	0.3552717952122844
207	208	0.694878028991241	0.30512197100875893	0.2580507811612187	0.694878028991241
206	207	0.735527219303648	0.26447278069635194	0.23309496585790992	0.735527219303648
212	213	0.2887271311488785	0.7112728688511214	0.22765978949544774	0.2887271311488785
213	214	0.2749218879669464	0.7250781120330536	0.24373339477124872	0.2749218879669464
214	215	0.30293477182752226	0.6970652281724776	-0.048386134519356555	0.30293477182752226
981	982	0.5259704027541835	0.47402959724581656	0.5806684653294271	0.5259704027541835
813	814	0.410791579522928	0.5892084204770719	0.21389979191947106	0.410791579522928
735	736	0.5282188344285839	0.47178116557141625	0.3468982852722381	0.5282188344285839
13	13	0.3577756498935971	0.6422243501064028	0.3065169667963486	0.3577756498935971
217	218	0.22911991943459425	0.7708800805654057	0.16020328516889115	0.22911991943459425
210	211	0.4085167308522797	0.5914832691477201	0.19650887023498	0.4085167308522797
12	12	0.26427352220872474	0.7357264777912749	0.014357669831721808	0.26427352220872474
220	221	0.4095035427531549	0.5904964572468449	0.21337779990210556	0.4095035427531549
221	222	0.39801751329105717	0.6019824867089428	0.2763802143176511	0.39801751329105717
215	216	0.5241991646683706	0.4758008353316296	-0.1999507145101776	0.5241991646683706
222	223	0.2022852267765043	0.7977147732234955	0.3294951146497157	0.2022852267765043
219	220	0.4647542894621193	0.5352457105378807	0.2377778994876233	0.4647542894621193
256	257	0.16404379984441442	0.8359562001555854	0.29339071050733634	0.16404379984441442
23	23	0.2311549465765827	0.7688450534234172	0.3694047437380026	0.2311549465765827
259	260	0.06130296853292261	0.9386970314670773	0.16103982969248096	0.06130296853292261
19	19	0.21303166537726198	0.7869683346227381	0.2249039398712679	0.21303166537726198
262	263	0.38109335669825445	0.6189066433017455	0.20982786829200265	0.38109335669825445
257	258	0.3487906682581237	0.6512093317418761	0.3281273651017791	0.3487906682581237
260	261	0.4795665908720579	0.5204334091279422	0.24398099692078676	0.4795665908720579
18	18	0.14434624041456592	0.855653759585434	0.05483258975319692	0.14434624041456592
16	16	0.270259732892953	0.729740267107047	0.024598516319419346	0.270259732892953
17	17	0.25190472817803344	0.7480952718219664	0.11529083905016602	0.25190472817803344
15	15	0.20910420756308287	0.7908957924369172	0.1934166936956707	0.20910420756308287
258	259	0.40060271246435086	0.5993972875356489	0.45924655510826207	0.40060271246435086
263	264	0.514657134093236	0.48534286590676384	0.20510073957909022	0.514657134093236
266	267	0.3080281313056721	0.6919718686943278	0.31714337554831246	0.3080281313056721
274	275	0.4303361925418504	0.5696638074581494	0.2874177336750369	0.4303361925418504
264	265	0.3188853186386414	0.6811146813613587	0.1802705671804398	0.3188853186386414
271	272	0.18112332861842007	0.8188766713815799	0.5529498665628018	0.18112332861842007
272	273	0.7232770765120495	0.27672292348795025	0.3785755235263248	0.7232770765120495
269	270	0.14688333647808366	0.8531166635219162	0.1607561458670989	0.14688333647808366
270	271	0.1965665009078148	0.8034334990921853	0.10281545353487224	0.1965665009078148
273	274	0.39716529444241183	0.6028347055575881	0.19911671234871606	0.39716529444241183
275	276	0.28378054471857217	0.7162194552814277	0.18476015228963663	0.28378054471857217
24	24	0.3421608435496088	0.657839156450391	0.2548957328879494	0.3421608435496088
267	268	0.2222646010553641	0.7777353989446358	0.18877793277827878	0.2222646010553641
934	935	0.16774274429624433	0.8322572557037556	0.29071513062845217	0.16774274429624433
937	938	0.3098155337660048	0.6901844662339952	0.21632984016244267	0.3098155337660048
927	928	0.3637652908905954	0.6362347091094047	0.26473400516009604	0.3637652908905954
926	927	0.12131509919061019	0.8786849008093898	0.16074763920805615	0.12131509919061019
933	934	0.24088275864828218	0.7591172413517178	0.29956819691672154	0.24088275864828218
935	936	0.2047743094681686	0.7952256905318313	0.30036833154641507	0.2047743094681686
932	933	0.27144470205169374	0.7285552979483062	0.17815749337949097	0.27144470205169374
930	931	0.17477600406944307	0.8252239959305567	0.2663680943516332	0.17477600406944307
929	930	0.1276095402300797	0.8723904597699202	0.26026190321888465	0.1276095402300797
943	944	0.5287399431215708	0.4712600568784289	0.1868543951484356	0.5287399431215708
944	945	0.2857424986227357	0.7142575013772641	0.3456488207284598	0.2857424986227357
947	948	0.4833912771999728	0.516608722800027	0.11200215648325482	0.4833912771999728
938	939	0.07204977873305207	0.9279502212669478	0.22992038705501391	0.07204977873305207
939	940	0.3262456745832755	0.6737543254167243	0.19548856426267966	0.3262456745832755
949	950	0.6205812801611813	0.37941871983881864	0.40532217589943215	0.6205812801611813
945	946	0.23474459033272463	0.7652554096672751	0.30730045638206893	0.23474459033272463
954	955	0.2968376659980494	0.7031623340019507	0.08218555061238882	0.2968376659980494
951	952	0.19070195791789848	0.8092980420821014	0.2760417025040311	0.19070195791789848
956	957	0.128714204023717	0.8712857959762831	0.1866834535843094	0.128714204023717
960	961	0.2289605299854153	0.7710394700145847	0.2869706425816546	0.2289605299854153
961	962	0.3382383450885926	0.6617616549114075	0.36995251447891775	0.3382383450885926
955	956	0.39344589053030643	0.6065541094696936	0.18343996342602012	0.39344589053030643
962	963	0.6214231993500053	0.3785768006499948	0.42043722302997333	0.6214231993500053
958	959	0.45032131221294514	0.5496786877870549	0.1881961139650532	0.45032131221294514
957	958	0.451269675020107	0.5487303249798926	0.1295529575963782	0.451269675020107
959	960	0.6601423710519687	0.33985762894803095	0.1796315474735863	0.6601423710519687
476	477	0.9174973068663614	0.08250269313363832	0.16473235571810094	0.9174973068663614
560	561	1.0412270066843954	-0.041227006684395495	0.3156432204256641	1.0412270066843954
196	197	0.8591211962963631	0.1408788037036369	0.15707995058149105	0.8591211962963631
746	747	0.8307655997835159	0.16923440021648395	0.14347359638062435	0.8307655997835159
796	797	0.3250192434793215	0.6749807565206783	0.2019295313055374	0.3250192434793215
795	796	0.15615086666248448	0.8438491333375157	-0.0862138112069681	0.15615086666248448
799	800	0.3112676632314429	0.6887323367685568	0.3415776743640076	0.3112676632314429
815	816	0.7655323383269789	0.23446766167302108	0.22476910389787655	0.7655323383269789
814	815	0.37656475499342457	0.6234352450065753	-0.18231090859938348	0.37656475499342457
798	799	0.1505320455709427	0.8494679544290574	0.12647618368500502	0.1505320455709427
797	798	0.09973166803322576	0.9002683319667746	0.14811006825034329	0.09973166803322576
794	795	0.3400097950502708	0.6599902049497293	0.9856838773626657	0.3400097950502708
